TransactionID,CustomerID,CustomerName,DateOfBirth,Gender,Country,ProductCategory,PurchaseDate,Quantity,UnitPrice,TotalAmount,PaymentMethod,CustomerFeedback,FeedbackSentiment,CustomerAge,AgeGroup
TXN10716,CUST1716,Grace Ali,2001-10-13,Female,United Kingdom,Books,2024-01-04,4,39.64,158.56,Debit Card,Good,Positive,23,18-24
TXN10070,CUST1070,Rahul Wilson,1955-02-07,Female,India,Electronics,2024-04-06,3,313.2,939.6,PayPal,not happy with quality,Negative,69,60+
TXN10969,CUST1969,Emma Das,1988-03-06,Male,United States,Books,2024-06-08,2,405.79,811.58,Credit Card,ok,Neutral,36,35-44
TXN10581,CUST1581,Noah Reddy,1989-12-25,Female,United States,Clothing,2024-02-24,2,485.11,970.22,UPI,not happy with quality,Negative,35,35-44
TXN10022,CUST1022,David Khan,1971-09-03,Male,United States,Books,2025-03-17,4,64.34,257.36,UPI,not happy with quality,Negative,53,45-59
TXN10078,CUST1078,Wei Khan,1997-02-13,Male,United Kingdom,Books,2024-07-22,3,236.70499999999998,710.12,Cash on Delivery,No feedback provided,No Feedback,27,25-34
TXN10548,CUST1548,Carlos Garcia,2000-02-28,Unknown,United States,Toys,2025-04-04,5,346.38,1731.9,PayPal,ok,Neutral,24,18-24
TXN10648,CUST1648,Olivia Patel,1980-08-07,Female,India,Toys,2024-02-15,3,476.32,1428.96,Credit Card,No feedback provided,No Feedback,44,35-44
TXN10979,CUST1979,Ananya Fernandes,1982-06-06,Male,Germany,Beauty,2025-04-23,5,272.8,1364.0,Credit Card,Item damaged on arrival :(,Negative,42,35-44
TXN10126,CUST1126,David Garcia,1994-04-01,Female,Germany,Beauty,2025-03-28,1,210.37,210.37,Cash on Delivery,Bad experience,Negative,30,25-34
TXN10229,CUST1229,Ken Khan,1963-05-09,Male,Canada,Home & Kitchen,2024-12-21,4,475.38,1901.52,Credit Card,"Excellent service, will buy again",Positive,61,60+
TXN10043,CUST1043,Olivia Khan,1967-06-01,Female,India,Books,2024-03-19,1,210.36,210.36,PayPal,Highly recommend to everyone,Positive,57,45-59
TXN10517,CUST1517,Noah Garcia,1957-11-17,Male,India,Clothing,2024-02-26,4,212.02,848.08,UPI,average product,Neutral,67,60+
TXN10573,CUST1573,Sofia Brown,1986-02-27,Female,Germany,Home & Kitchen,2024-09-15,4,333.41,1333.64,Cash on Delivery,worst purchase ever,Negative,38,35-44
TXN10577,CUST1577,Sara Garcia,1972-03-20,Female,Germany,Toys,2024-06-07,4,282.11,1128.44,Credit Card,Good,Positive,52,45-59
TXN10832,CUST1832,Ananya Das,1992-08-27,Female,Canada,Home & Kitchen,2024-04-04,1,448.0,448.0,UPI,value for money,Positive,32,25-34
TXN10622,CUST1622,Olivia Sharma,1956-08-17,Unknown,India,Books,2024-03-22,5,20.83,104.15,Cash on Delivery,Delivery was late,Negative,68,60+
TXN10375,CUST1375,David Rao,1985-07-02,Unknown,United Kingdom,Home & Kitchen,2025-03-24,5,128.82,644.1,Cash on Delivery,5 stars,Positive,39,35-44
TXN10206,CUST1206,Liam Fernandes,1981-11-22,Unknown,United States,Home & Kitchen,2024-05-08,4,241.04500000000002,964.18,Credit Card,Item damaged on arrival :(,Negative,43,35-44
TXN10007,CUST1007,Priya Johnson,1990-12-28,Male,United States,Sports,2025-03-24,2,329.44,658.88,PayPal,Item damaged on arrival :(,Negative,34,25-34
TXN10494,CUST1494,Priya Smith,1963-04-01,Male,Canada,Toys,2024-04-21,1,355.5,355.5,Debit Card,worst purchase ever,Negative,61,60+
TXN10736,CUST1736,Grace Khan,1986-04-02,Female,Canada,Toys,2024-12-24,4,150.46,601.84,Debit Card,No feedback provided,No Feedback,38,35-44
TXN10976,CUST1976,Grace Silva,1997-05-10,Female,India,Books,2025-01-03,2,264.57,529.14,Credit Card,No feedback provided,No Feedback,27,25-34
TXN10871,CUST1871,Carlos Ali,1971-11-11,Male,Unknown,Clothing,2024-12-17,5,248.11,1240.55,Credit Card,Delivery was late,Negative,53,45-59
TXN10775,CUST1775,Liam Kim,1997-03-24,Male,India,Home & Kitchen,2024-08-07,5,406.71,2033.55,PayPal,packaging could be better,Neutral,27,25-34
TXN10260,CUST1260,Amit Johnson,1965-12-28,Female,United States,Clothing,2025-04-18,4,411.73,1646.92,Credit Card,worst purchase ever,Negative,59,45-59
TXN10283,CUST1283,Ken Patel,1969-12-30,Unknown,United States,Clothing,2024-01-22,1,494.2,494.2,Debit Card,Loved it!,Positive,55,45-59
TXN10635,CUST1635,Yusuf Smith,1995-08-27,Female,Germany,Books,2024-10-24,5,423.03,2115.15,UPI,No feedback provided,No Feedback,29,25-34
TXN10591,CUST1591,Ken Kumar,1965-08-19,Female,United States,Clothing,2025-04-29,3,374.49,1123.47,Cash on Delivery,Good,Positive,59,45-59
TXN10947,CUST1947,Rahul Johnson,1971-01-03,Male,Germany,Books,2025-03-27,4,261.97,1047.88,Cash on Delivery,Delivery was late,Negative,53,45-59
TXN10456,CUST1456,Grace Fernandes,1992-02-23,Male,India,Sports,2025-02-16,1,322.11,322.11,UPI,"Excellent service, will buy again",Positive,32,25-34
TXN10321,CUST1321,Sara Kumar,1956-08-05,Female,India,Electronics,2024-10-12,1,413.82,413.82,UPI,No feedback provided,No Feedback,68,60+
TXN10435,CUST1435,Ken Chen,1966-10-27,Female,United States,Sports,2024-10-04,2,157.95,315.9,PayPal,Item damaged on arrival :(,Negative,58,45-59
TXN10664,CUST1664,Priya Silva,1992-09-07,Female,India,Electronics,2024-07-19,3,238.89,716.67,Credit Card,Bad experience,Negative,32,25-34
TXN10300,CUST1300,Ken Lee,1997-03-19,Unknown,Canada,Sports,2024-10-24,1,238.75,238.75,Credit Card,worst purchase ever,Negative,27,25-34
TXN10894,CUST1894,Noah Singh,1963-09-27,Male,United Kingdom,Books,2024-06-18,1,371.53,371.53,Credit Card,Good,Positive,61,60+
TXN10437,CUST1437,Sofia Fernandes,1982-03-20,Female,Germany,Books,2025-04-22,2,390.66,781.32,Debit Card,"Great product, fast delivery!!",Positive,42,35-44
TXN10676,CUST1676,Rahul Brown,1990-11-30,Unknown,United States,Home & Kitchen,2024-01-06,3,19.86,59.58,UPI,packaging could be better,Neutral,34,25-34
TXN10843,CUST1843,John Garcia,1988-08-03,Unknown,Canada,Sports,2024-06-11,2,479.78,959.56,UPI,ok,Neutral,36,35-44
TXN10439,CUST1439,David Singh,1997-01-20,Female,Germany,Beauty,2024-09-08,2,86.07,172.14,Cash on Delivery,"Great product, fast delivery!!",Positive,27,25-34
TXN10326,CUST1326,Olivia Fernandes,1998-04-29,Unknown,United States,Books,2024-10-23,2,56.26,112.52,Cash on Delivery,No feedback provided,No Feedback,26,25-34
TXN10404,CUST1404,Mia Sharma,1974-07-16,Female,Canada,Beauty,2024-06-15,2,398.22,796.44,Cash on Delivery,Bad experience,Negative,50,45-59
TXN10266,CUST1266,Emma Reddy,1983-07-13,Male,United States,Books,2024-12-24,5,283.99,1419.95,UPI,5 stars,Positive,41,35-44
TXN10565,CUST1565,Fatima Kumar,1993-08-21,Male,Canada,Beauty,2024-09-06,5,339.14,1695.7,PayPal,No feedback provided,No Feedback,31,25-34
TXN10603,CUST1603,Priya Singh,1995-08-26,Female,Canada,Toys,2024-10-18,2,432.32,864.64,UPI,No feedback provided,No Feedback,29,25-34
TXN10846,CUST1846,Amit Khan,1957-04-20,Male,Canada,Toys,2024-10-30,1,310.96,310.96,Credit Card,worst purchase ever,Negative,67,60+
TXN10279,CUST1279,Zara Lee,1982-08-31,Female,United Kingdom,Books,2024-05-15,5,196.83,984.15,Cash on Delivery,No feedback provided,No Feedback,42,35-44
TXN10656,CUST1656,Liam Das,1979-06-30,Female,India,Home & Kitchen,2024-04-17,5,167.59,837.95,Debit Card,"Great product, fast delivery!!",Positive,45,45-59
TXN10867,CUST1867,Yusuf Fernandes,1995-01-31,Male,United Kingdom,Clothing,2024-10-22,4,488.29,1953.16,PayPal,Bad experience,Negative,29,25-34
TXN10733,CUST1733,Mia Ali,1988-12-13,Male,India,Toys,2024-06-18,1,203.35,203.35,Debit Card,"Great product, fast delivery!!",Positive,36,35-44
TXN10712,CUST1712,Amit Johnson,1956-08-01,Male,United Kingdom,Beauty,2024-09-18,5,295.8,1479.0,UPI,"Great product, fast delivery!!",Positive,68,60+
TXN10554,CUST1554,Grace Kim,2000-04-18,Male,United States,Toys,2024-10-23,5,112.41,562.05,UPI,value for money,Positive,24,18-24
TXN10821,CUST1821,Fatima Garcia,1996-07-19,Female,United States,Books,2024-04-28,2,385.57,771.14,PayPal,No feedback provided,No Feedback,28,25-34
TXN10919,CUST1919,John Kim,1960-02-07,Male,United States,Beauty,2024-04-02,1,272.09000000000003,272.09,UPI,average product,Neutral,64,60+
TXN10927,CUST1927,Ken Fernandes,2001-07-21,Female,India,Beauty,2025-01-16,2,454.32,908.64,UPI,"Excellent service, will buy again",Positive,23,18-24
TXN10232,CUST1232,Ken Smith,1993-05-19,Female,United States,Books,2024-06-03,3,51.2,153.6,Credit Card,No feedback provided,No Feedback,31,25-34
TXN10246,CUST1246,Yusuf Patel,1987-12-27,Male,Germany,Electronics,2025-04-02,1,118.06,118.06,Credit Card,"Great product, fast delivery!!",Positive,37,35-44
TXN10168,CUST1168,Sofia Patel,1958-04-05,Unknown,United Kingdom,Clothing,2025-04-24,1,9.59,9.59,Credit Card,No feedback provided,No Feedback,66,60+
TXN10333,CUST1333,Emma Nguyen,2004-01-15,Female,Germany,Books,2025-05-08,3,227.16,681.48,Credit Card,value for money,Positive,20,18-24
TXN10838,CUST1838,Mia Chen,1993-03-16,Unknown,India,Electronics,2025-04-19,4,217.05,868.2,Debit Card,ok,Neutral,31,25-34
TXN10813,CUST1813,Ananya Kumar,1991-12-02,Female,Unknown,Books,2024-12-21,3,60.08,180.24,Credit Card,value for money,Positive,33,25-34
TXN10427,CUST1427,Ken Sharma,1975-12-12,Female,India,Clothing,2025-01-22,1,371.09,371.09,Debit Card,average product,Neutral,49,45-59
TXN10542,CUST1542,Zara Chen,1996-07-30,Male,Germany,Electronics,2024-03-19,3,478.23,1434.69,PayPal,Delivery was late,Negative,28,25-34
TXN10751,CUST1751,Amit Das,1989-04-12,Female,Canada,Beauty,2024-07-07,1,272.09000000000003,272.09,PayPal,Bad experience,Negative,35,35-44
TXN10763,CUST1763,Sara Lee,1970-10-07,Female,India,Sports,2025-02-24,1,266.84,266.84,UPI,ok,Neutral,54,45-59
TXN10163,CUST1163,Ananya Kim,,Female,United States,Books,2024-12-26,3,242.5,727.5,UPI,average product,Neutral,43,35-44
TXN10150,CUST1150,Ken Khan,1960-05-17,Female,India,Beauty,2024-08-25,3,272.09000000000003,816.27,Cash on Delivery,No feedback provided,No Feedback,64,60+
TXN10227,CUST1227,Noah Rao,1980-12-15,Male,Germany,Sports,2025-04-05,2,481.57,963.14,Credit Card,Loved it!,Positive,44,35-44
TXN10686,CUST1686,Ken Fernandes,1991-09-09,Unknown,Unknown,Home & Kitchen,2024-05-19,1,93.89,93.89,Credit Card,No feedback provided,No Feedback,33,25-34
TXN10095,CUST1095,John Nguyen,1976-05-06,Male,United States,Clothing,2024-05-15,2,248.11,496.22,Credit Card,5 stars,Positive,48,45-59
TXN10769,CUST1769,Olivia Lee,1991-05-18,Male,United States,Toys,2025-01-16,4,352.78,1411.12,UPI,No feedback provided,No Feedback,33,25-34
TXN10222,CUST1222,John Kumar,1967-04-01,Unknown,India,Sports,2024-09-15,4,343.92,1375.68,PayPal,5 stars,Positive,57,45-59
TXN10598,CUST1598,Wei Chen,1994-06-22,Female,United States,Electronics,2024-04-27,1,237.77,237.77,PayPal,Highly recommend to everyone,Positive,30,25-34
TXN10700,CUST1700,Priya Kim,1969-03-03,Female,United Kingdom,Home & Kitchen,2024-12-07,2,454.82,909.64,PayPal,Delivery was late,Negative,55,45-59
TXN10474,CUST1474,Sara Das,1970-10-21,Female,United States,Sports,2024-02-25,4,167.07,668.28,Credit Card,"Excellent service, will buy again",Positive,54,45-59
TXN10602,CUST1602,Mia Reddy,1964-07-07,Female,United States,Electronics,2024-08-23,4,316.04,1264.16,Credit Card,No feedback provided,No Feedback,60,60+
TXN10904,CUST1904,Yusuf Reddy,1986-03-25,Male,Germany,Beauty,2024-02-04,1,426.76,426.76,Credit Card,Delivery was late,Negative,38,35-44
TXN10035,CUST1035,Sofia Khan,1984-08-15,Male,Canada,Toys,2024-03-04,5,158.1,790.5,Cash on Delivery,average product,Neutral,40,35-44
TXN10218,CUST1218,Amit Reddy,1964-02-17,Female,India,Home & Kitchen,2024-04-10,1,134.86,134.86,PayPal,No feedback provided,No Feedback,60,60+
TXN10073,CUST1073,Ananya Wilson,1979-07-13,Unknown,United Kingdom,Beauty,2024-05-04,5,76.6,383.0,PayPal,Item damaged on arrival :(,Negative,45,45-59
TXN10221,CUST1221,Fatima Kumar,2003-03-18,Male,United States,Beauty,2024-05-27,2,160.72,321.44,Credit Card,No feedback provided,No Feedback,21,18-24
TXN10214,CUST1214,Mia Smith,1998-04-24,Male,Unknown,Electronics,2024-02-29,3,159.39,478.17,UPI,No feedback provided,No Feedback,26,25-34
TXN10891,CUST1891,Sofia Lee,1967-06-08,Female,Canada,Home & Kitchen,2024-09-14,4,180.33,721.32,Cash on Delivery,packaging could be better,Neutral,57,45-59
TXN10395,CUST1395,Ken Rao,1987-10-25,Male,United States,Home & Kitchen,2024-01-06,5,408.61,2043.05,Cash on Delivery,average product,Neutral,37,35-44
TXN10996,CUST1996,Fatima Sharma,1989-08-07,Male,United Kingdom,Clothing,2024-12-25,3,324.77,974.31,UPI,Good,Positive,35,35-44
TXN10368,CUST1368,Olivia Chen,1998-04-14,Male,United Kingdom,Sports,2024-09-04,3,290.94,872.82,Cash on Delivery,Item damaged on arrival :(,Negative,26,25-34
TXN10013,CUST1013,Zara Khan,2002-10-16,Female,Canada,Beauty,2025-04-29,2,136.2,272.4,Cash on Delivery,Good,Positive,22,18-24
TXN10879,CUST1879,Zara Reddy,1955-02-02,Unknown,United States,Beauty,2024-02-26,1,285.8,285.8,UPI,No feedback provided,No Feedback,69,60+
TXN10344,CUST1344,Ananya Das,1989-03-21,Unknown,Canada,Electronics,2024-08-30,5,113.83,569.15,PayPal,average product,Neutral,35,35-44
TXN10199,CUST1199,Yusuf Sharma,1971-02-03,Unknown,United States,Sports,2024-03-14,1,153.14,153.14,Cash on Delivery,ok,Neutral,53,45-59
TXN10726,CUST1726,Carlos Fernandes,1969-11-16,Male,Canada,Home & Kitchen,2024-09-13,4,295.11,1180.44,Credit Card,Delivery was late,Negative,55,45-59
TXN10697,CUST1697,Fatima Singh,1982-11-03,Female,United Kingdom,Books,2024-12-16,3,104.84,314.52,PayPal,"Excellent service, will buy again",Positive,42,35-44
TXN10235,CUST1235,Sara Johnson,1987-12-23,Female,India,Toys,2025-02-20,2,38.86,77.72,Debit Card,packaging could be better,Neutral,37,35-44
TXN10696,CUST1696,Fatima Lee,1966-08-02,Female,United Kingdom,Books,2024-02-05,2,69.32,138.64,Cash on Delivery,5 stars,Positive,58,45-59
TXN10421,CUST1421,Priya Reddy,1989-03-25,Unknown,Unknown,Toys,2024-06-20,4,211.18,844.72,UPI,"Great product, fast delivery!!",Positive,35,35-44
TXN10929,CUST1929,Ananya Reddy,1983-10-19,Unknown,United States,Beauty,2024-08-24,4,9.39,37.56,Cash on Delivery,5 stars,Positive,41,35-44
TXN10906,CUST1906,Amit Sharma,1977-06-21,Male,Germany,Books,2024-02-07,3,305.23,915.69,Debit Card,No feedback provided,No Feedback,47,45-59
TXN10609,CUST1609,David Fernandes,1981-07-05,Male,United Kingdom,Electronics,2025-04-14,5,58.28,291.4,Credit Card,packaging could be better,Neutral,43,35-44
TXN10815,CUST1815,Emma Fernandes,1969-01-25,Male,United Kingdom,Beauty,2025-05-15,2,203.2,406.4,Cash on Delivery,value for money,Positive,55,45-59
TXN10298,CUST1298,Emma Chen,1997-09-05,Male,India,Toys,2024-03-28,2,150.42,300.84,UPI,ok,Neutral,27,25-34
TXN10064,CUST1064,Emma Rao,1980-05-13,Male,Canada,Clothing,2025-04-18,5,332.29,1661.45,Cash on Delivery,Delivery was late,Negative,44,35-44
TXN10735,CUST1735,Sofia Brown,1955-04-13,Male,Canada,Home & Kitchen,2025-03-23,3,340.58,1021.74,PayPal,worst purchase ever,Negative,69,60+
TXN10608,CUST1608,David Wilson,1962-07-14,Female,India,Electronics,2025-04-09,3,78.56,235.68,UPI,Bad experience,Negative,62,60+
TXN10014,CUST1014,Olivia Brown,,Female,Canada,Home & Kitchen,2024-08-12,4,64.9,259.6,Cash on Delivery,"Great product, fast delivery!!",Positive,43,35-44
TXN10436,CUST1436,Sofia Garcia,1969-03-06,Male,United Kingdom,Sports,2025-04-30,2,162.21,324.42,Credit Card,No feedback provided,No Feedback,55,45-59
TXN10018,CUST1018,Carlos Brown,2003-02-11,Female,India,Clothing,2024-05-22,2,437.87,875.74,PayPal,Delivery was late,Negative,21,18-24
TXN10765,CUST1765,Grace Ali,1997-10-12,Female,India,Electronics,2024-12-17,2,330.49,660.98,UPI,not happy with quality,Negative,27,25-34
TXN10855,CUST1855,Carlos Kumar,1993-11-20,Female,United Kingdom,Books,2024-05-19,5,58.24,291.2,UPI,No feedback provided,No Feedback,31,25-34
TXN10759,CUST1759,Grace Fernandes,1961-09-02,Male,India,Beauty,2024-11-28,4,230.75,923.0,Cash on Delivery,Item damaged on arrival :(,Negative,63,60+
TXN10780,CUST1780,Emma Silva,1965-04-26,Female,United States,Books,2025-02-24,2,239.58,479.16,Credit Card,No feedback provided,No Feedback,59,45-59
TXN10349,CUST1349,Yusuf Reddy,1987-09-13,Female,United States,Electronics,2024-06-09,2,357.54,715.08,UPI,No feedback provided,No Feedback,37,35-44
TXN10208,CUST1208,Noah Singh,1973-01-07,Male,United States,Beauty,2025-05-10,3,368.76,1106.28,UPI,No feedback provided,No Feedback,51,45-59
TXN10091,CUST1091,Olivia Fernandes,1968-11-11,Female,Unknown,Toys,2024-09-07,4,469.83,1879.32,Cash on Delivery,Good,Positive,56,45-59
TXN10308,CUST1308,Grace Sharma,1964-09-12,Male,Canada,Electronics,2024-08-01,4,66.18,264.72,Debit Card,Good,Positive,60,60+
TXN10342,CUST1342,Olivia Khan,1975-06-04,Female,India,Beauty,2024-11-18,4,161.62,646.48,Credit Card,ok,Neutral,49,45-59
TXN10381,CUST1381,Rahul Kim,1966-07-04,Male,Germany,Beauty,2024-09-01,1,253.73,253.73,Debit Card,packaging could be better,Neutral,58,45-59
TXN10345,CUST1345,Wei Rao,1988-06-22,Male,Germany,Sports,2024-03-13,1,7.49,7.49,PayPal,ok,Neutral,36,35-44
TXN10472,CUST1472,Ken Ali,,Male,United States,Sports,2024-03-22,4,263.27,1053.08,Cash on Delivery,Highly recommend to everyone,Positive,43,35-44
TXN10243,CUST1243,Emma Khan,1993-12-24,Female,United Kingdom,Sports,2024-01-29,2,263.27,526.54,Credit Card,value for money,Positive,31,25-34
TXN10872,CUST1872,Emma Smith,1996-05-06,Male,United States,Beauty,2024-12-04,4,179.22,716.88,PayPal,"Excellent service, will buy again",Positive,28,25-34
TXN10552,CUST1552,Carlos Lee,1957-12-10,Male,United States,Beauty,2024-03-01,1,37.79,37.79,Credit Card,Delivery was late,Negative,67,60+
TXN10694,CUST1694,Amit Patel,1964-05-11,Female,United States,Toys,2024-12-18,4,18.29,73.16,Cash on Delivery,average product,Neutral,60,60+
TXN10033,CUST1033,John Lee,1978-06-08,Male,India,Electronics,2024-02-25,4,176.12,704.48,Cash on Delivery,No feedback provided,No Feedback,46,45-59
TXN10658,CUST1658,John Das,1966-01-27,Unknown,India,Toys,2024-11-03,4,92.71,370.84,Credit Card,Delivery was late,Negative,58,45-59
TXN10671,CUST1671,Liam Nguyen,1992-10-08,Female,United Kingdom,Beauty,2024-04-05,2,399.53,799.06,UPI,Highly recommend to everyone,Positive,32,25-34
TXN10173,CUST1173,Sara Rao,1987-12-22,Female,Unknown,Clothing,2024-09-01,4,375.13,1500.52,Cash on Delivery,ok,Neutral,37,35-44
TXN10881,CUST1881,Zara Silva,1987-09-07,Male,Germany,Home & Kitchen,2024-06-03,5,388.39,1941.95,PayPal,Delivery was late,Negative,37,35-44
TXN10882,CUST1882,Liam Wilson,1956-11-10,Female,Germany,Clothing,2024-12-03,3,251.43,754.29,Cash on Delivery,No feedback provided,No Feedback,68,60+
TXN10409,CUST1409,Wei Das,1981-07-11,Male,India,Beauty,2024-01-01,4,368.16,1472.64,Cash on Delivery,Bad experience,Negative,43,35-44
TXN10861,CUST1861,Fatima Singh,1984-04-29,Female,United States,Sports,2024-01-11,1,323.61,323.61,Credit Card,No feedback provided,No Feedback,40,35-44
TXN10934,CUST1934,Amit Fernandes,1980-05-25,Male,India,Sports,2025-02-07,3,487.67,1463.01,Cash on Delivery,5 stars,Positive,44,35-44
TXN10201,CUST1201,John Silva,1995-06-03,Female,India,Sports,2025-04-26,4,96.94,387.76,Cash on Delivery,"Excellent service, will buy again",Positive,29,25-34
TXN10293,CUST1293,Emma Brown,1979-02-21,Male,United States,Toys,2025-02-03,4,456.2,1824.8,Credit Card,Bad experience,Negative,45,45-59
TXN10584,CUST1584,Olivia Kim,1994-09-09,Male,India,Home & Kitchen,2024-06-03,2,152.22,304.44,Debit Card,packaging could be better,Neutral,30,25-34
TXN10897,CUST1897,David Das,1990-01-19,Male,India,Beauty,2024-09-04,2,421.65,843.3,PayPal,Delivery was late,Negative,34,25-34
TXN10511,CUST1511,Ananya Nguyen,1992-07-27,Male,United States,Clothing,2024-03-01,1,311.37,311.37,PayPal,No feedback provided,No Feedback,32,25-34
TXN10875,CUST1875,Sara Kim,1965-05-02,Male,United Kingdom,Home & Kitchen,2024-05-02,5,55.01,275.05,Cash on Delivery,worst purchase ever,Negative,59,45-59
TXN10911,CUST1911,Sara Kumar,1975-09-08,Male,United Kingdom,Home & Kitchen,2024-01-12,3,461.53,1384.59,Cash on Delivery,"Excellent service, will buy again",Positive,49,45-59
TXN10993,CUST1993,Amit Patel,1983-06-26,Female,United States,Toys,2024-03-27,2,320.78,641.56,UPI,average product,Neutral,41,35-44
TXN10490,CUST1490,Olivia Kim,1989-01-27,Female,India,Clothing,2024-09-28,1,147.95,147.95,Cash on Delivery,No feedback provided,No Feedback,35,35-44
TXN10908,CUST1908,Fatima Fernandes,2002-06-01,Male,United Kingdom,Electronics,2024-11-18,2,21.45,42.9,Credit Card,No feedback provided,No Feedback,22,18-24
TXN10903,CUST1903,Rahul Khan,1998-05-26,Unknown,United Kingdom,Books,2024-04-02,5,388.82,1944.1,Debit Card,No feedback provided,No Feedback,26,25-34
TXN10061,CUST1061,Wei Reddy,1982-04-05,Female,United States,Sports,2025-01-26,5,300.08,1500.4,PayPal,worst purchase ever,Negative,42,35-44
TXN10691,CUST1691,Carlos Fernandes,1992-06-21,Female,United Kingdom,Toys,2024-10-12,3,73.78,221.34,UPI,"Great product, fast delivery!!",Positive,32,25-34
TXN10027,CUST1027,Liam Wilson,1998-10-30,Unknown,United States,Electronics,2024-11-20,3,26.82,80.46,Debit Card,No feedback provided,No Feedback,26,25-34
TXN10101,CUST1101,Amit Khan,1963-05-13,Male,Unknown,Books,2024-07-09,5,34.69,173.45,PayPal,No feedback provided,No Feedback,61,60+
TXN10532,CUST1532,Olivia Rao,1971-05-09,Unknown,Canada,Books,2025-04-08,2,122.76,245.52,Cash on Delivery,Item damaged on arrival :(,Negative,53,45-59
TXN10589,CUST1589,Rahul Reddy,1975-02-20,Male,United Kingdom,Books,2024-11-09,1,487.19,487.19,Debit Card,not happy with quality,Negative,49,45-59
TXN10665,CUST1665,Sofia Khan,1977-06-05,Female,India,Home & Kitchen,2024-02-02,1,242.58,242.58,Cash on Delivery,Loved it!,Positive,47,45-59
TXN10777,CUST1777,Noah Sharma,1969-05-20,Female,Canada,Home & Kitchen,2024-03-01,4,277.31,1109.24,Debit Card,No feedback provided,No Feedback,55,45-59
TXN10789,CUST1789,Amit Kumar,1992-08-03,Male,Germany,Electronics,2024-03-26,3,349.87,1049.61,Credit Card,not happy with quality,Negative,32,25-34
TXN10521,CUST1521,Sofia Brown,1966-11-27,Male,United States,Books,2024-02-16,4,336.17,1344.68,PayPal,"Great product, fast delivery!!",Positive,58,45-59
TXN10364,CUST1364,John Fernandes,2001-11-01,Male,Germany,Electronics,2024-12-23,4,118.6,474.4,Cash on Delivery,No feedback provided,No Feedback,23,18-24
TXN10310,CUST1310,Ananya Lee,1964-07-14,Female,United Kingdom,Clothing,2025-02-02,5,486.69,2433.45,Cash on Delivery,average product,Neutral,60,60+
TXN10796,CUST1796,Carlos Reddy,1990-06-24,Female,United States,Books,2025-01-06,3,78.43,235.29,PayPal,No feedback provided,No Feedback,34,25-34
TXN10829,CUST1829,Carlos Ali,1984-06-28,Male,India,Sports,2024-09-05,4,61.59,246.36,PayPal,Item damaged on arrival :(,Negative,40,35-44
TXN10605,CUST1605,Carlos Patel,1989-11-08,Male,Canada,Toys,2025-05-03,1,152.78,152.78,UPI,Item damaged on arrival :(,Negative,35,35-44
TXN10253,CUST1253,Mia Das,1962-08-14,Male,United Kingdom,Clothing,2024-11-22,1,297.99,297.99,Debit Card,Bad experience,Negative,62,60+
TXN10545,CUST1545,Noah Das,1967-02-26,Female,United States,Home & Kitchen,2024-07-03,3,29.11,87.33,Credit Card,No feedback provided,No Feedback,57,45-59
TXN10482,CUST1482,Priya Sharma,1998-05-10,Male,United Kingdom,Beauty,2025-05-07,2,366.44,732.88,UPI,packaging could be better,Neutral,26,25-34
TXN10442,CUST1442,Priya Wilson,,Female,Germany,Electronics,2025-03-25,5,271.25,1356.25,Credit Card,ok,Neutral,43,35-44
TXN10477,CUST1477,Priya Nguyen,2004-03-29,Male,Canada,Sports,2025-02-24,1,431.32,431.32,UPI,Highly recommend to everyone,Positive,20,18-24
TXN10023,CUST1023,Grace Khan,1992-08-11,Male,United Kingdom,Home & Kitchen,2025-04-23,2,336.51,673.02,UPI,worst purchase ever,Negative,32,25-34
TXN10063,CUST1063,Liam Khan,1969-02-02,Female,United Kingdom,Electronics,2024-03-21,4,228.0,912.0,UPI,not happy with quality,Negative,55,45-59
TXN10149,CUST1149,Yusuf Fernandes,,Female,United Kingdom,Home & Kitchen,2024-11-24,4,126.21,504.84,Cash on Delivery,average product,Neutral,43,35-44
TXN10484,CUST1484,Olivia Smith,1997-01-23,Male,United Kingdom,Sports,2025-01-10,4,179.69,718.76,UPI,average product,Neutral,27,25-34
TXN10728,CUST1728,Amit Fernandes,2002-02-04,Female,India,Books,2024-08-08,2,190.45,380.9,UPI,5 stars,Positive,22,18-24
TXN10932,CUST1932,Ken Reddy,1983-06-21,Male,Unknown,Clothing,2024-02-01,3,12.98,38.94,Cash on Delivery,ok,Neutral,41,35-44
TXN10787,CUST1787,Yusuf Brown,1972-04-22,Male,United States,Sports,2024-11-12,3,364.05,1092.15,UPI,ok,Neutral,52,45-59
TXN10258,CUST1258,Olivia Kim,1963-07-01,Male,Germany,Toys,2024-03-12,1,35.53,35.53,UPI,Item damaged on arrival :(,Negative,61,60+
TXN10053,CUST1053,Zara Das,,Male,India,Toys,2024-05-05,3,441.41,1324.23,PayPal,worst purchase ever,Negative,43,35-44
TXN10174,CUST1174,Zara Chen,1974-08-05,Female,Germany,Sports,2025-03-23,5,226.14,1130.7,Credit Card,Delivery was late,Negative,50,45-59
TXN10036,CUST1036,Olivia Garcia,1972-03-18,Female,India,Books,2025-01-18,5,286.71,1433.55,Credit Card,average product,Neutral,52,45-59
TXN10179,CUST1179,Amit Chen,1966-12-06,Male,United States,Sports,2024-07-20,2,365.29,730.58,Credit Card,No feedback provided,No Feedback,58,45-59
